Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Registration_State,Driver_Age,Driver_Gender,License_Type,Penalty_Points,Weather_Condition,Road_Condition,Officer_ID,Issuing_Agency,License_Validity,Number_of_Passengers,Helmet_Worn,Seatbelt_Worn,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Previous_Violations,Comments,Hour,Age_Group,Over_Speeding,Speed_Diff,Day,Repeat_Offender,Month
VLT102269,Using Mobile Phone,3139,West Bengal,2029-03-19,1900-01-01 03:56:00,Auto Rickshaw,Red,2009,Punjab,34,Other,Heavy Vehicle,8,Foggy,Under Construction,OFF1451,Local Police,Valid,5,,,Yellow,50,38,0.16,Positive,Yes,Yes,Not Paid,No,5,Fine Paid On Spot,3,26-35,False,-12,Monday,True,2029-03
VLT102270,Driving Without License,4251,Gujarat,2029-03-20,1900-01-01 12:25:00,Bike,Red,1997,Tamil Nadu,72,Other,Two-Wheeler,4,Foggy,Under Construction,OFF5147,Traffic Police,Suspended,3,Yes,No,Yellow,50,90,0.31,Positive,No,No,Not Paid,Yes,3,First Violation,12,60+,True,40,Tuesday,True,2029-03
VLT102271,Driving Without License,4124,Gujarat,2029-03-21,1900-01-01 07:32:00,Car,Silver,2018,West Bengal,53,Male,Learner,1,Dust Storm,Under Construction,OFF5351,RTO,Expired,5,No,,Yellow,60,23,0.31,Not Conducted,Yes,No,Online,Yes,5,,7,46-60,False,-37,Wednesday,True,2029-03
VLT102272,No Seatbelt,1401,Tamil Nadu,2029-03-22,1900-01-01 04:56:00,Truck,Blue,2009,West Bengal,40,Female,Four-Wheeler,1,Rainy,Potholes,OFF1649,Local Police,Valid,3,Yes,,Yellow,100,35,0.34,Positive,Yes,No,Card,No,5,Repeat Offender,4,36-45,False,-65,Thursday,True,2029-03
VLT102273,Signal Jumping,182,Tamil Nadu,2029-03-23,1900-01-01 23:16:00,Bike,Yellow,2009,West Bengal,36,Female,Four-Wheeler,9,Clear,Dry,OFF5904,RTO,Suspended,3,Yes,Yes,Red,60,96,0.12,Negative,No,No,Card,No,1,First Violation,23,36-45,True,36,Friday,True,2029-03
VLT102274,Overloading,3881,Tamil Nadu,2029-03-24,1900-01-01 18:31:00,Auto Rickshaw,Silver,1996,Uttar Pradesh,46,Male,Learner,4,Clear,Potholes,OFF2268,Traffic Police,Expired,2,,,Yellow,40,76,0.12,Not Conducted,No,No,Card,Yes,5,Repeat Offender,18,46-60,True,36,Saturday,True,2029-03
VLT102275,No Seatbelt,1585,Maharashtra,2029-03-25,1900-01-01 03:52:00,Bus,Blue,1997,Punjab,21,Other,Two-Wheeler,2,Foggy,Potholes,OFF4902,Traffic Police,Suspended,1,No,,Yellow,40,85,0.5,Negative,No,No,Online,Yes,0,First Violation,3,18-25,True,45,Sunday,False,2029-03
VLT102276,Wrong Parking,3079,Maharashtra,2029-03-26,1900-01-01 04:30:00,Truck,Red,2015,Karnataka,27,Other,Two-Wheeler,5,Dust Storm,Dry,OFF5843,RTO,Valid,1,No,Yes,Green,50,116,0.17,Positive,Yes,No,Cash,No,0,Repeat Offender,4,26-35,True,66,Monday,False,2029-03
VLT102277,No Helmet,3953,Gujarat,2029-03-27,1900-01-01 08:36:00,Car,White,2003,Punjab,47,Other,Two-Wheeler,8,Foggy,Wet,OFF8051,RTO,Valid,1,,,Red,30,111,0.39,Not Conducted,Yes,Yes,Not Paid,No,5,,8,46-60,True,81,Tuesday,True,2029-03
VLT102278,Over-speeding,1752,Delhi,2029-03-28,1900-01-01 21:46:00,Bike,Blue,2002,Punjab,64,Male,Four-Wheeler,1,Dust Storm,Wet,OFF5695,RTO,Expired,2,Yes,No,Yellow,60,29,0.47,Positive,No,Yes,Not Paid,Yes,3,Fine Paid On Spot,21,60+,False,-31,Wednesday,True,2029-03
VLT102279,Drunk Driving,1292,Punjab,2029-03-29,1900-01-01 10:49:00,Auto Rickshaw,Grey,2011,Gujarat,66,Female,Commercial,2,Rainy,Dry,OFF5707,Highway Patrol,Suspended,3,No,No,Green,40,93,0.0,Negative,Yes,No,Online,Yes,3,Fine Paid On Spot,10,60+,True,53,Thursday,True,2029-03
VLT102280,Overloading,4468,Tamil Nadu,2029-03-30,1900-01-01 19:35:00,Truck,Silver,2017,Gujarat,29,Male,Learner,7,Cloudy,Wet,OFF9784,Highway Patrol,Suspended,4,No,No,Green,40,49,0.33,Not Conducted,No,No,Card,No,5,Repeat Offender,19,26-35,True,9,Friday,True,2029-03
VLT102281,No Helmet,3791,West Bengal,2029-03-31,1900-01-01 13:18:00,Scooter,Green,2001,Maharashtra,37,Female,Heavy Vehicle,7,Cloudy,Slippery,OFF6804,RTO,Valid,4,,Yes,Red,30,34,0.45,Not Conducted,Yes,No,Card,No,0,Fine Paid On Spot,13,36-45,True,4,Saturday,False,2029-03
VLT102282,Over-speeding,2025,Uttar Pradesh,2029-04-01,1900-01-01 04:15:00,Bike,Red,2006,Punjab,45,Female,Two-Wheeler,5,Foggy,Dry,OFF3481,RTO,Suspended,4,No,No,Red,50,90,0.24,Not Conducted,Yes,Yes,Card,No,0,Fine Paid On Spot,4,36-45,True,40,Sunday,False,2029-04
VLT102283,Driving Without License,2365,Gujarat,2029-04-02,1900-01-01 02:09:00,Car,Blue,1995,Maharashtra,61,Male,Two-Wheeler,6,Foggy,Potholes,OFF4781,RTO,Expired,3,No,Yes,Yellow,30,45,0.02,Not Conducted,Yes,Yes,Not Paid,No,1,Fine Paid On Spot,2,60+,True,15,Monday,True,2029-04
VLT102284,Signal Jumping,2001,Delhi,2029-04-03,1900-01-01 22:52:00,Truck,White,1995,Delhi,33,Female,Two-Wheeler,2,Clear,Wet,OFF5636,Highway Patrol,Suspended,2,Yes,No,Red,50,85,0.44,Not Conducted,Yes,Yes,Cash,Yes,1,Fine Paid On Spot,22,26-35,True,35,Tuesday,True,2029-04
VLT102285,No Helmet,4118,Delhi,2029-04-04,1900-01-01 16:05:00,Truck,White,1995,Uttar Pradesh,23,Other,Commercial,1,Rainy,Dry,OFF5854,Traffic Police,Valid,4,No,Yes,Red,30,96,0.05,Negative,Yes,Yes,Not Paid,Yes,4,Fine Paid On Spot,16,18-25,True,66,Wednesday,True,2029-04
VLT102286,Wrong Parking,2283,West Bengal,2029-04-05,1900-01-01 21:57:00,Scooter,Green,2010,Tamil Nadu,51,Other,Four-Wheeler,8,Rainy,Wet,OFF9585,Local Police,Expired,2,No,No,Red,60,89,0.21,Negative,No,No,Cash,No,0,,21,46-60,True,29,Thursday,False,2029-04
VLT102287,Over-speeding,4778,Maharashtra,2029-04-06,1900-01-01 12:23:00,Truck,Red,2002,Delhi,29,Other,Learner,0,Foggy,Potholes,OFF1641,Local Police,Valid,5,Yes,No,Red,60,74,0.32,Positive,Yes,No,Card,Yes,1,Fine Paid On Spot,12,26-35,True,14,Friday,True,2029-04
VLT102288,Using Mobile Phone,4270,Delhi,2029-04-07,1900-01-01 03:43:00,Auto Rickshaw,Black,2006,Uttar Pradesh,27,Male,Commercial,8,Foggy,Potholes,OFF8543,RTO,Expired,3,,No,Yellow,40,111,0.28,Not Conducted,Yes,Yes,Card,Yes,4,First Violation,3,26-35,True,71,Saturday,True,2029-04
VLT102289,Over-speeding,3889,Maharashtra,2029-04-08,1900-01-01 03:02:00,Truck,Green,2013,Gujarat,65,Female,Commercial,2,Cloudy,Slippery,OFF8289,Highway Patrol,Expired,1,,No,Green,60,46,0.47,Not Conducted,Yes,No,Card,Yes,4,First Violation,3,60+,False,-14,Sunday,True,2029-04
VLT102290,Drunk Driving,4074,Gujarat,2029-04-09,1900-01-01 09:49:00,Bus,Green,2016,Delhi,70,Female,Four-Wheeler,7,Clear,Wet,OFF1100,Highway Patrol,Expired,2,,Yes,Green,100,96,0.5,Positive,No,No,Card,No,1,Fine Paid On Spot,9,60+,False,-4,Monday,True,2029-04
VLT102291,Over-speeding,112,Maharashtra,2029-04-10,1900-01-01 11:51:00,Scooter,Yellow,2009,West Bengal,32,Male,Commercial,7,Cloudy,Under Construction,OFF9186,Highway Patrol,Valid,3,,Yes,Red,80,22,0.33,Not Conducted,Yes,No,Online,Yes,1,,11,26-35,False,-58,Tuesday,True,2029-04
VLT102292,No Seatbelt,3411,Tamil Nadu,2029-04-11,1900-01-01 06:53:00,Truck,Black,2013,West Bengal,75,Other,Two-Wheeler,8,Rainy,Slippery,OFF5436,Highway Patrol,Expired,2,No,No,Red,50,119,0.41,Positive,No,Yes,Online,Yes,0,Fine Paid On Spot,6,60+,True,69,Wednesday,False,2029-04
VLT102293,Using Mobile Phone,2867,Delhi,2029-04-12,1900-01-01 03:11:00,Bike,White,2006,Uttar Pradesh,38,Male,Learner,0,Cloudy,Under Construction,OFF1155,Local Police,Suspended,4,,Yes,Yellow,80,45,0.09,Not Conducted,No,No,Card,Yes,5,,3,36-45,False,-35,Thursday,True,2029-04
VLT102294,No Seatbelt,1012,Gujarat,2029-04-13,1900-01-01 06:16:00,Scooter,Red,2001,Karnataka,38,Female,Heavy Vehicle,5,Foggy,Potholes,OFF6648,Highway Patrol,Suspended,1,Yes,,Green,40,89,0.34,Positive,No,No,Card,No,0,Repeat Offender,6,36-45,True,49,Friday,False,2029-04
VLT102295,Signal Jumping,2610,Karnataka,2029-04-14,1900-01-01 01:57:00,Bus,Yellow,2022,Punjab,53,Male,Heavy Vehicle,2,Clear,Slippery,OFF9373,Highway Patrol,Suspended,2,Yes,,Red,40,89,0.21,Not Conducted,No,Yes,Card,No,0,Repeat Offender,1,46-60,True,49,Saturday,False,2029-04
VLT102296,Driving Without License,2863,Punjab,2029-04-15,1900-01-01 06:15:00,Scooter,Red,2014,West Bengal,51,Other,Commercial,5,Clear,Under Construction,OFF1822,Local Police,Suspended,4,Yes,,Yellow,40,85,0.36,Not Conducted,Yes,No,Not Paid,No,5,Fine Paid On Spot,6,46-60,True,45,Sunday,True,2029-04
VLT102297,Over-speeding,756,Uttar Pradesh,2029-04-16,1900-01-01 00:55:00,Bike,Red,2021,Maharashtra,57,Male,Four-Wheeler,2,Foggy,Dry,OFF5496,Traffic Police,Valid,1,No,No,Red,40,114,0.06,Negative,Yes,Yes,Online,No,1,Fine Paid On Spot,0,46-60,True,74,Monday,True,2029-04
VLT102298,Over-speeding,372,Punjab,2029-04-17,1900-01-01 03:56:00,Bus,Green,2011,Uttar Pradesh,60,Male,Two-Wheeler,2,Rainy,Dry,OFF8495,RTO,Valid,1,No,Yes,Green,40,115,0.41,Negative,No,Yes,Not Paid,Yes,3,First Violation,3,46-60,True,75,Tuesday,True,2029-04
VLT102299,Using Mobile Phone,2534,Uttar Pradesh,2029-04-18,1900-01-01 09:47:00,Auto Rickshaw,Yellow,2016,Punjab,55,Other,Two-Wheeler,0,Foggy,Potholes,OFF2515,Highway Patrol,Expired,1,No,No,Green,40,66,0.12,Not Conducted,Yes,Yes,Cash,Yes,3,Repeat Offender,9,46-60,True,26,Wednesday,True,2029-04
VLT102300,Wrong Parking,2155,Punjab,2029-04-19,1900-01-01 01:53:00,Car,Silver,2020,West Bengal,56,Male,Two-Wheeler,6,Dust Storm,Dry,OFF6089,RTO,Valid,2,No,,Yellow,80,41,0.33,Positive,Yes,No,Card,Yes,2,First Violation,1,46-60,False,-39,Thursday,True,2029-04
VLT102301,Drunk Driving,2399,West Bengal,2029-04-20,1900-01-01 12:33:00,Bike,Black,2007,Maharashtra,24,Female,Four-Wheeler,6,Dust Storm,Wet,OFF6416,Traffic Police,Suspended,3,,No,Red,100,88,0.39,Negative,Yes,No,Card,Yes,1,Fine Paid On Spot,12,18-25,False,-12,Friday,True,2029-04
VLT102302,Over-speeding,4004,Punjab,2029-04-21,1900-01-01 20:54:00,Bike,Red,2005,Gujarat,35,Female,Two-Wheeler,5,Foggy,Wet,OFF6044,RTO,Valid,5,No,No,Green,40,120,0.28,Negative,No,No,Online,No,1,Repeat Offender,20,26-35,True,80,Saturday,True,2029-04
VLT102303,Signal Jumping,4399,Karnataka,2029-04-22,1900-01-01 17:10:00,Car,Yellow,2010,Karnataka,26,Other,Learner,6,Dust Storm,Wet,OFF1683,Highway Patrol,Suspended,1,Yes,Yes,Green,60,75,0.26,Negative,No,Yes,Card,Yes,2,First Violation,17,26-35,True,15,Sunday,True,2029-04
VLT102304,Overloading,1715,West Bengal,2029-04-23,1900-01-01 17:15:00,Auto Rickshaw,Black,2016,Punjab,44,Male,Four-Wheeler,8,Clear,Under Construction,OFF7431,Traffic Police,Expired,2,Yes,No,Green,30,86,0.16,Not Conducted,Yes,Yes,Cash,Yes,4,First Violation,17,36-45,True,56,Monday,True,2029-04
VLT102305,Overloading,1181,Maharashtra,2029-04-24,1900-01-01 10:32:00,Truck,Green,2011,Punjab,27,Female,Learner,5,Clear,Wet,OFF8194,Traffic Police,Valid,4,,,Red,30,55,0.25,Positive,Yes,No,Not Paid,Yes,4,,10,26-35,True,25,Tuesday,True,2029-04
VLT102306,Using Mobile Phone,4726,Gujarat,2029-04-25,1900-01-01 17:58:00,Car,White,2001,West Bengal,27,Other,Learner,2,Rainy,Slippery,OFF2092,Local Police,Expired,5,No,,Red,30,82,0.05,Negative,No,No,Card,No,0,Repeat Offender,17,26-35,True,52,Wednesday,False,2029-04
VLT102307,Overloading,1112,Punjab,2029-04-26,1900-01-01 04:13:00,Car,Blue,1998,Maharashtra,19,Female,Two-Wheeler,0,Rainy,Wet,OFF9659,Traffic Police,Suspended,4,No,No,Green,60,32,0.13,Positive,Yes,No,Not Paid,No,1,,4,18-25,False,-28,Thursday,True,2029-04
VLT102308,Signal Jumping,4745,Maharashtra,2029-04-27,1900-01-01 15:41:00,Car,Yellow,2016,Tamil Nadu,18,Female,Learner,10,Clear,Wet,OFF6095,Traffic Police,Expired,5,,No,Red,40,44,0.13,Not Conducted,No,Yes,Cash,No,3,First Violation,15,,True,4,Friday,True,2029-04
VLT102309,No Helmet,2374,Karnataka,2029-04-28,1900-01-01 09:42:00,Bike,Silver,1996,Uttar Pradesh,22,Female,Four-Wheeler,10,Clear,Wet,OFF2756,RTO,Valid,2,,,Yellow,60,61,0.21,Negative,No,No,Not Paid,No,1,First Violation,9,18-25,True,1,Saturday,True,2029-04
VLT102310,Driving Without License,174,Delhi,2029-04-29,1900-01-01 13:08:00,Auto Rickshaw,Silver,2022,Gujarat,74,Other,Learner,1,Dust Storm,Slippery,OFF4025,Local Police,Expired,2,Yes,No,Yellow,40,65,0.36,Not Conducted,Yes,No,Cash,No,0,Repeat Offender,13,60+,True,25,Sunday,False,2029-04
VLT102311,No Seatbelt,2503,West Bengal,2029-04-30,1900-01-01 16:05:00,Bus,White,2010,Delhi,36,Male,Four-Wheeler,4,Clear,Wet,OFF2830,RTO,Suspended,5,,No,Green,40,117,0.1,Not Conducted,Yes,No,Cash,Yes,3,,16,36-45,True,77,Monday,True,2029-04
VLT102312,Over-speeding,1683,Tamil Nadu,2029-05-01,1900-01-01 22:49:00,Auto Rickshaw,Blue,2017,West Bengal,43,Other,Four-Wheeler,6,Foggy,Slippery,OFF7909,Traffic Police,Suspended,2,No,No,Green,60,71,0.4,Negative,No,No,Not Paid,No,0,Fine Paid On Spot,22,36-45,True,11,Tuesday,False,2029-05
VLT102313,Drunk Driving,4971,Punjab,2029-05-02,1900-01-01 14:34:00,Auto Rickshaw,White,1996,Uttar Pradesh,29,Other,Four-Wheeler,3,Clear,Wet,OFF8496,Traffic Police,Expired,2,Yes,No,Red,40,114,0.45,Negative,Yes,Yes,Not Paid,Yes,3,,14,26-35,True,74,Wednesday,True,2029-05
VLT102314,No Seatbelt,4615,Tamil Nadu,2029-05-03,1900-01-01 16:27:00,Truck,Yellow,2012,Karnataka,35,Male,Heavy Vehicle,3,Dust Storm,Wet,OFF9225,Local Police,Suspended,5,No,,Green,30,68,0.4,Not Conducted,Yes,No,Cash,Yes,2,,16,26-35,True,38,Thursday,True,2029-05
VLT102315,Drunk Driving,2353,West Bengal,2029-05-04,1900-01-01 12:07:00,Bus,Yellow,1996,Tamil Nadu,52,Other,Commercial,9,Dust Storm,Dry,OFF7384,Local Police,Suspended,3,Yes,,Green,80,64,0.36,Negative,Yes,No,Not Paid,Yes,4,,12,46-60,False,-16,Friday,True,2029-05
VLT102316,Wrong Parking,4903,Gujarat,2029-05-05,1900-01-01 21:41:00,Bus,Silver,2013,Tamil Nadu,21,Other,Commercial,10,Cloudy,Under Construction,OFF8954,Local Police,Expired,4,No,,Red,50,119,0.36,Not Conducted,Yes,Yes,Cash,No,1,Fine Paid On Spot,21,18-25,True,69,Saturday,True,2029-05
VLT102317,Driving Without License,2867,Tamil Nadu,2029-05-06,1900-01-01 02:21:00,Car,Black,1998,Tamil Nadu,62,Female,Commercial,10,Foggy,Under Construction,OFF2003,Local Police,Suspended,5,,No,Red,100,51,0.03,Negative,Yes,Yes,Card,No,4,First Violation,2,60+,False,-49,Sunday,True,2029-05
VLT102318,Overloading,3232,Tamil Nadu,2029-05-07,1900-01-01 11:29:00,Bus,Red,2019,Gujarat,57,Female,Learner,7,Dust Storm,Under Construction,OFF9322,Traffic Police,Expired,2,No,No,Green,100,96,0.45,Negative,No,Yes,Card,No,5,Fine Paid On Spot,11,46-60,False,-4,Monday,True,2029-05
VLT102319,Wrong Parking,1161,Karnataka,2029-05-08,1900-01-01 23:39:00,Bus,Silver,2018,Punjab,30,Male,Learner,9,Rainy,Potholes,OFF2527,RTO,Expired,1,,,Red,50,110,0.1,Not Conducted,Yes,No,Cash,Yes,3,Repeat Offender,23,26-35,True,60,Tuesday,True,2029-05
VLT102320,Drunk Driving,4619,Uttar Pradesh,2029-05-09,1900-01-01 20:16:00,Bus,Yellow,2009,Gujarat,73,Other,Four-Wheeler,4,Dust Storm,Under Construction,OFF6719,RTO,Valid,5,Yes,No,Yellow,50,35,0.41,Positive,Yes,Yes,Online,No,3,First Violation,20,60+,False,-15,Wednesday,True,2029-05
VLT102321,Signal Jumping,2455,Punjab,2029-05-10,1900-01-01 19:46:00,Car,Blue,2002,Delhi,28,Other,Heavy Vehicle,10,Rainy,Dry,OFF5666,Local Police,Suspended,2,No,,Yellow,40,69,0.31,Positive,No,Yes,Online,Yes,3,,19,26-35,True,29,Thursday,True,2029-05
VLT102322,Drunk Driving,2742,Tamil Nadu,2029-05-11,1900-01-01 22:56:00,Bike,Green,2009,Uttar Pradesh,31,Other,Learner,8,Dust Storm,Potholes,OFF4566,RTO,Expired,4,No,No,Red,50,75,0.16,Negative,No,No,Online,Yes,2,Fine Paid On Spot,22,26-35,True,25,Friday,True,2029-05
VLT102323,No Seatbelt,4764,Delhi,2029-05-12,1900-01-01 06:48:00,Bike,Green,2022,Gujarat,64,Female,Commercial,4,Clear,Potholes,OFF9580,RTO,Expired,2,,Yes,Red,30,68,0.37,Positive,No,No,Card,Yes,2,First Violation,6,60+,True,38,Saturday,True,2029-05
VLT102324,Wrong Parking,4034,Tamil Nadu,2029-05-13,1900-01-01 14:35:00,Truck,Grey,2009,West Bengal,74,Other,Learner,7,Rainy,Dry,OFF6747,Traffic Police,Suspended,5,No,No,Yellow,80,44,0.33,Not Conducted,Yes,Yes,Cash,No,0,Repeat Offender,14,60+,False,-36,Sunday,False,2029-05
VLT102325,Signal Jumping,1905,Maharashtra,2029-05-14,1900-01-01 02:15:00,Auto Rickshaw,White,2003,Maharashtra,43,Female,Four-Wheeler,10,Foggy,Dry,OFF1031,Local Police,Expired,1,Yes,No,Red,80,114,0.46,Positive,Yes,Yes,Cash,No,1,Fine Paid On Spot,2,36-45,True,34,Monday,True,2029-05
VLT102326,Overloading,2564,Uttar Pradesh,2029-05-15,1900-01-01 14:53:00,Truck,Green,2015,Tamil Nadu,52,Female,Four-Wheeler,0,Cloudy,Slippery,OFF7873,Traffic Police,Suspended,1,No,,Yellow,60,59,0.32,Positive,Yes,No,Cash,No,4,Fine Paid On Spot,14,46-60,False,-1,Tuesday,True,2029-05
VLT102327,Driving Without License,1981,West Bengal,2029-05-16,1900-01-01 16:05:00,Bike,Blue,2008,Punjab,27,Male,Commercial,0,Foggy,Slippery,OFF6542,RTO,Expired,4,Yes,No,Yellow,100,107,0.19,Not Conducted,Yes,No,Online,Yes,1,Fine Paid On Spot,16,26-35,True,7,Wednesday,True,2029-05
VLT102328,No Seatbelt,1573,Gujarat,2029-05-17,1900-01-01 22:33:00,Truck,Yellow,2010,Tamil Nadu,42,Other,Learner,8,Cloudy,Wet,OFF8879,Traffic Police,Valid,4,Yes,No,Green,50,42,0.37,Not Conducted,No,Yes,Not Paid,No,2,Repeat Offender,22,36-45,False,-8,Thursday,True,2029-05
VLT102329,Over-speeding,2801,West Bengal,2029-05-18,1900-01-01 20:00:00,Bike,White,2000,Delhi,55,Female,Four-Wheeler,4,Cloudy,Dry,OFF3951,Local Police,Valid,4,No,No,Yellow,40,64,0.18,Negative,No,No,Cash,No,2,,20,46-60,True,24,Friday,True,2029-05
VLT102330,Over-speeding,476,Uttar Pradesh,2029-05-19,1900-01-01 14:48:00,Truck,Green,1999,West Bengal,31,Male,Learner,8,Clear,Slippery,OFF8574,Highway Patrol,Suspended,5,Yes,Yes,Yellow,100,20,0.27,Not Conducted,No,No,Online,Yes,3,Fine Paid On Spot,14,26-35,False,-80,Saturday,True,2029-05
VLT102331,Using Mobile Phone,1170,West Bengal,2029-05-20,1900-01-01 01:22:00,Auto Rickshaw,Grey,2000,Delhi,20,Male,Two-Wheeler,9,Cloudy,Under Construction,OFF3417,RTO,Valid,2,No,,Red,40,36,0.23,Negative,No,No,Cash,No,2,,1,18-25,False,-4,Sunday,True,2029-05
VLT102332,Signal Jumping,1256,West Bengal,2029-05-21,1900-01-01 00:48:00,Bus,Green,2003,Tamil Nadu,64,Male,Heavy Vehicle,10,Foggy,Wet,OFF3042,Traffic Police,Suspended,1,Yes,No,Green,60,54,0.43,Positive,No,No,Online,No,4,,0,60+,False,-6,Monday,True,2029-05
VLT102333,Driving Without License,2130,Uttar Pradesh,2029-05-22,1900-01-01 09:19:00,Auto Rickshaw,Silver,1998,Punjab,37,Other,Commercial,7,Cloudy,Potholes,OFF6937,Local Police,Valid,4,No,Yes,Red,40,64,0.24,Positive,No,No,Not Paid,Yes,2,First Violation,9,36-45,True,24,Tuesday,True,2029-05
VLT102334,Wrong Parking,3780,Maharashtra,2029-05-23,1900-01-01 09:58:00,Auto Rickshaw,Red,2002,Punjab,28,Female,Four-Wheeler,4,Cloudy,Dry,OFF1819,Traffic Police,Expired,4,,,Red,30,30,0.06,Positive,Yes,No,Card,Yes,1,Repeat Offender,9,26-35,False,0,Wednesday,True,2029-05
VLT102335,No Helmet,2770,Delhi,2029-05-24,1900-01-01 07:27:00,Bike,Black,2007,Punjab,63,Other,Learner,2,Foggy,Slippery,OFF8135,Highway Patrol,Valid,4,Yes,,Yellow,40,72,0.4,Negative,Yes,No,Cash,Yes,2,First Violation,7,60+,True,32,Thursday,True,2029-05
VLT102336,No Helmet,3789,Delhi,2029-05-25,1900-01-01 09:44:00,Bus,Black,2006,Gujarat,18,Other,Four-Wheeler,10,Dust Storm,Dry,OFF9984,Highway Patrol,Expired,5,,Yes,Green,40,94,0.46,Positive,No,No,Cash,Yes,2,Fine Paid On Spot,9,,True,54,Friday,True,2029-05
VLT102337,Over-speeding,1397,Karnataka,2029-05-26,1900-01-01 05:56:00,Bus,Black,2013,Karnataka,18,Other,Four-Wheeler,7,Dust Storm,Dry,OFF6767,Highway Patrol,Valid,4,No,,Yellow,100,104,0.38,Positive,Yes,No,Cash,Yes,2,Fine Paid On Spot,5,,True,4,Saturday,True,2029-05
VLT102338,No Helmet,506,Punjab,2029-05-27,1900-01-01 09:09:00,Car,Grey,2008,Punjab,62,Other,Learner,1,Foggy,Slippery,OFF1581,Local Police,Expired,4,No,Yes,Yellow,100,85,0.09,Not Conducted,No,Yes,Online,Yes,0,Repeat Offender,9,60+,False,-15,Sunday,False,2029-05
VLT102339,Drunk Driving,3372,Gujarat,2029-05-28,1900-01-01 16:39:00,Truck,Red,2016,Uttar Pradesh,52,Female,Four-Wheeler,10,Cloudy,Wet,OFF4982,Local Police,Valid,1,Yes,,Green,60,79,0.17,Not Conducted,Yes,No,Not Paid,No,0,,16,46-60,True,19,Monday,False,2029-05
VLT102340,Driving Without License,886,Uttar Pradesh,2029-05-29,1900-01-01 18:36:00,Scooter,White,1995,Punjab,59,Male,Four-Wheeler,6,Rainy,Wet,OFF5757,RTO,Expired,2,Yes,,Yellow,60,115,0.1,Negative,Yes,Yes,Not Paid,Yes,2,Repeat Offender,18,46-60,True,55,Tuesday,True,2029-05
VLT102341,No Seatbelt,1042,Tamil Nadu,2029-05-30,1900-01-01 04:23:00,Car,White,2016,West Bengal,58,Other,Commercial,1,Rainy,Dry,OFF6172,RTO,Suspended,3,Yes,Yes,Green,30,68,0.35,Negative,No,No,Not Paid,Yes,2,Repeat Offender,4,46-60,True,38,Wednesday,True,2029-05
VLT102342,Signal Jumping,3323,Maharashtra,2029-05-31,1900-01-01 01:02:00,Bus,Yellow,2010,Gujarat,18,Other,Commercial,2,Dust Storm,Dry,OFF1084,Highway Patrol,Valid,4,No,,Red,40,82,0.48,Negative,Yes,No,Online,Yes,0,Fine Paid On Spot,1,,True,42,Thursday,False,2029-05
VLT102343,Overloading,4192,Delhi,2029-06-01,1900-01-01 14:30:00,Bus,Grey,2019,Uttar Pradesh,71,Female,Heavy Vehicle,2,Clear,Slippery,OFF3828,RTO,Expired,3,,No,Green,30,120,0.21,Positive,No,Yes,Cash,No,1,Fine Paid On Spot,14,60+,True,90,Friday,True,2029-06
VLT102344,No Helmet,423,Gujarat,2029-06-02,1900-01-01 03:33:00,Car,Red,2018,Uttar Pradesh,40,Male,Heavy Vehicle,3,Rainy,Wet,OFF8244,RTO,Expired,1,,,Yellow,40,43,0.08,Positive,Yes,Yes,Card,Yes,5,Fine Paid On Spot,3,36-45,True,3,Saturday,True,2029-06
VLT102345,Wrong Parking,1069,Tamil Nadu,2029-06-03,1900-01-01 09:47:00,Scooter,Red,2013,Gujarat,40,Other,Heavy Vehicle,4,Rainy,Under Construction,OFF7323,RTO,Valid,2,No,Yes,Red,80,46,0.47,Positive,Yes,No,Online,Yes,4,Repeat Offender,9,36-45,False,-34,Sunday,True,2029-06
VLT102346,No Helmet,137,Uttar Pradesh,2029-06-04,1900-01-01 17:10:00,Bike,Silver,2017,Karnataka,27,Other,Heavy Vehicle,1,Foggy,Slippery,OFF5833,Traffic Police,Suspended,1,Yes,Yes,Red,50,64,0.1,Not Conducted,No,Yes,Online,No,3,,17,26-35,True,14,Monday,True,2029-06
VLT102347,Drunk Driving,4564,Uttar Pradesh,2029-06-05,1900-01-01 14:21:00,Bus,Black,1999,West Bengal,68,Female,Four-Wheeler,5,Clear,Wet,OFF3921,Traffic Police,Valid,5,No,,Green,60,25,0.42,Positive,Yes,No,Online,Yes,2,Repeat Offender,14,60+,False,-35,Tuesday,True,2029-06
VLT102348,Wrong Parking,507,West Bengal,2029-06-06,1900-01-01 01:50:00,Auto Rickshaw,Yellow,2006,Gujarat,34,Female,Learner,3,Dust Storm,Dry,OFF3951,Highway Patrol,Valid,2,Yes,No,Green,60,38,0.14,Positive,No,No,Cash,No,3,Fine Paid On Spot,1,26-35,False,-22,Wednesday,True,2029-06
VLT102349,No Seatbelt,2941,Karnataka,2029-06-07,1900-01-01 12:57:00,Bus,Grey,2018,West Bengal,63,Other,Four-Wheeler,6,Dust Storm,Potholes,OFF8581,Traffic Police,Suspended,5,,No,Green,40,57,0.07,Not Conducted,No,Yes,Card,No,5,First Violation,12,60+,True,17,Thursday,True,2029-06
